video_id,video_title,video_artist,date,views
2,Sugar,Maroon 11,20-Jan-15,5209764
2,Sugar,Maroon 12,21-Jan-15,4710384
2,Sugar,Maroon 13,22-Jan-15,4496292
2,Sugar,Maroon 14,23-Jan-15,4480892
2,Sugar,Maroon 15,24-Jan-15,4392942
2,Sugar,Maroon 16,25-Jan-15,4089231
2,Sugar,Maroon 17,26-Jan-15,3793084
2,Sugar,Maroon 18,27-Jan-15,3710127
2,Sugar,Maroon 19,28-Jan-15,3610152
2,Sugar,Maroon 20,29-Jan-15,3486051
2,Sugar,Maroon 21,30-Jan-15,3663787
2,Sugar,Maroon 22,31-Jan-15,3726367
2,Sugar,Maroon 23,1-Feb-15,3161821
2,Sugar,Maroon 24,2-Feb-15,3006267
2,Sugar,Maroon 25,3-Feb-15,2875457
2,Sugar,Maroon 26,4-Feb-15,2827397
2,Sugar,Maroon 27,5-Feb-15,2815567
2,Sugar,Maroon 28,6-Feb-15,2847013
2,Sugar,Maroon 29,7-Feb-15,2948712
2,Sugar,Maroon 30,8-Feb-15,2636582
2,Sugar,Maroon 31,9-Feb-15,2596447
2,Sugar,Maroon 32,10-Feb-15,2655841
2,Sugar,Maroon 33,11-Feb-15,2647067
2,Sugar,Maroon 34,12-Feb-15,2676486
2,Sugar,Maroon 35,13-Feb-15,2921300
2,Sugar,Maroon 36,14-Feb-15,3036194
2,Sugar,Maroon 37,15-Feb-15,2661917
2,Sugar,Maroon 38,16-Feb-15,2658320
2,Sugar,Maroon 39,17-Feb-15,2569524
2,Sugar,Maroon 40,18-Feb-15,2576499
2,Sugar,Maroon 41,19-Feb-15,2567520
2,Sugar,Maroon 42,20-Feb-15,2721338
2,Sugar,Maroon 43,21-Feb-15,2938987
2,Sugar,Maroon 44,22-Feb-15,2648187
2,Sugar,Maroon 45,23-Feb-15,2671173
2,Sugar,Maroon 46,24-Feb-15,2819688
2,Sugar,Maroon 47,25-Feb-15,2898405
2,Sugar,Maroon 48,26-Feb-15,2947573
2,Sugar,Maroon 49,27-Feb-15,3167178
2,Sugar,Maroon 50,28-Feb-15,3373573
2,Sugar,Maroon 51,1-Mar-15,3065340
2,Sugar,Maroon 52,2-Mar-15,3013273
2,Sugar,Maroon 53,3-Mar-15,2903594
2,Sugar,Maroon 54,4-Mar-15,2962413
2,Sugar,Maroon 55,5-Mar-15,2905055
2,Sugar,Maroon 56,6-Mar-15,3421251
2,Sugar,Maroon 57,7-Mar-15,3892624
2,Sugar,Maroon 58,8-Mar-15,3351586
2,Sugar,Maroon 59,9-Mar-15,3081406
2,Sugar,Maroon 60,10-Mar-15,3080799
2,Sugar,Maroon 61,11-Mar-15,3209100
2,Sugar,Maroon 62,12-Mar-15,3324139
2,Sugar,Maroon 63,13-Mar-15,3387543
2,Sugar,Maroon 64,14-Mar-15,3726574
2,Sugar,Maroon 65,15-Mar-15,3319291
2,Sugar,Maroon 66,16-Mar-15,3186420
2,Sugar,Maroon 67,17-Mar-15,3212335
2,Sugar,Maroon 68,18-Mar-15,3404956
2,Sugar,Maroon 69,19-Mar-15,3548476
2,Sugar,Maroon 70,20-Mar-15,3579441
2,Sugar,Maroon 71,21-Mar-15,3786046
2,Sugar,Maroon 72,22-Mar-15,3430691
2,Sugar,Maroon 73,23-Mar-15,3305094
2,Sugar,Maroon 74,24-Mar-15,3446632
2,Sugar,Maroon 75,25-Mar-15,3481015
2,Sugar,Maroon 76,26-Mar-15,3337683
2,Sugar,Maroon 77,27-Mar-15,3604618
2,Sugar,Maroon 78,28-Mar-15,3803775
2,Sugar,Maroon 79,29-Mar-15,3344427
2,Sugar,Maroon 80,30-Mar-15,3198121
2,Sugar,Maroon 81,31-Mar-15,3292498
2,Sugar,Maroon 82,1-Apr-15,3476456
2,Sugar,Maroon 83,2-Apr-15,3608103
2,Sugar,Maroon 84,3-Apr-15,4842470
2,Sugar,Maroon 85,4-Apr-15,4217390
2,Sugar,Maroon 86,5-Apr-15,2805852
2,Sugar,Maroon 87,6-Apr-15,2877764
2,Sugar,Maroon 88,7-Apr-15,2991404
2,Sugar,Maroon 89,8-Apr-15,3031504
2,Sugar,Maroon 90,9-Apr-15,3152144
2,Sugar,Maroon 91,10-Apr-15,3141676
2,Sugar,Maroon 92,11-Apr-15,3360480
2,Sugar,Maroon 93,12-Apr-15,3017012
2,Sugar,Maroon 94,13-Apr-15,2800276
2,Sugar,Maroon 95,14-Apr-15,2891414
2,Sugar,Maroon 96,15-Apr-15,2909970
2,Sugar,Maroon 97,16-Apr-15,3061853
2,Sugar,Maroon 98,17-Apr-15,3372117
2,Sugar,Maroon 99,18-Apr-15,3716221
2,Sugar,Maroon 100,19-Apr-15,3543022
2,Sugar,Maroon 101,20-Apr-15,3902557
2,Sugar,Maroon 102,21-Apr-15,3420518
2,Sugar,Maroon 103,22-Apr-15,2995881
2,Sugar,Maroon 104,23-Apr-15,3021153
2,Sugar,Maroon 105,24-Apr-15,3217205
2,Sugar,Maroon 106,25-Apr-15,3400262
2,Sugar,Maroon 107,26-Apr-15,3044947
2,Sugar,Maroon 108,27-Apr-15,2822410
2,Sugar,Maroon 109,28-Apr-15,2974912
2,Sugar,Maroon 110,29-Apr-15,2947641
2,Sugar,Maroon 111,30-Apr-15,3052950
2,Sugar,Maroon 112,1-May-15,3204266
2,Sugar,Maroon 113,2-May-15,3156639
2,Sugar,Maroon 114,3-May-15,2918532
2,Sugar,Maroon 115,4-May-15,2798103
2,Sugar,Maroon 116,5-May-15,2911225
2,Sugar,Maroon 117,6-May-15,2929128
2,Sugar,Maroon 118,7-May-15,2952550
2,Sugar,Maroon 119,8-May-15,3112932
2,Sugar,Maroon 120,9-May-15,3356629
2,Sugar,Maroon 121,10-May-15,2936548
2,Sugar,Maroon 122,11-May-15,2745148
2,Sugar,Maroon 123,12-May-15,2825510
2,Sugar,Maroon 124,13-May-15,2828768
2,Sugar,Maroon 125,14-May-15,2897521
2,Sugar,Maroon 126,15-May-15,3201414
2,Sugar,Maroon 127,16-May-15,3355276
2,Sugar,Maroon 128,17-May-15,2848566
2,Sugar,Maroon 129,18-May-15,2677878
2,Sugar,Maroon 130,19-May-15,2810218
2,Sugar,Maroon 131,20-May-15,2979175
2,Sugar,Maroon 132,21-May-15,3115029
2,Sugar,Maroon 133,22-May-15,3372557
2,Sugar,Maroon 134,23-May-15,3499359
2,Sugar,Maroon 135,24-May-15,3149840
2,Sugar,Maroon 136,25-May-15,3008950
2,Sugar,Maroon 137,26-May-15,2924341
2,Sugar,Maroon 138,27-May-15,3015570
2,Sugar,Maroon 139,28-May-15,3131718
2,Sugar,Maroon 140,29-May-15,3668823
2,Sugar,Maroon 141,30-May-15,3983191
2,Sugar,Maroon 142,31-May-15,3308745
2,Sugar,Maroon 143,1-Jun-15,3202163
2,Sugar,Maroon 144,2-Jun-15,3271804
2,Sugar,Maroon 145,3-Jun-15,3269341
2,Sugar,Maroon 146,4-Jun-15,3289486
2,Sugar,Maroon 147,5-Jun-15,3386550
2,Sugar,Maroon 148,6-Jun-15,3400363
2,Sugar,Maroon 149,7-Jun-15,2977583
2,Sugar,Maroon 150,8-Jun-15,2976559
2,Sugar,Maroon 151,9-Jun-15,3011358
2,Sugar,Maroon 152,10-Jun-15,3035807
2,Sugar,Maroon 153,11-Jun-15,3120224
2,Sugar,Maroon 154,12-Jun-15,3265971
2,Sugar,Maroon 155,13-Jun-15,3464672
2,Sugar,Maroon 156,14-Jun-15,2998160
2,Sugar,Maroon 157,15-Jun-15,3083982
2,Sugar,Maroon 158,16-Jun-15,2966579
2,Sugar,Maroon 159,17-Jun-15,2822204
2,Sugar,Maroon 160,18-Jun-15,2867875
2,Sugar,Maroon 161,19-Jun-15,2895626
2,Sugar,Maroon 162,20-Jun-15,2884691
2,Sugar,Maroon 163,21-Jun-15,2530027
2,Sugar,Maroon 164,22-Jun-15,2794313
2,Sugar,Maroon 165,23-Jun-15,2742506
2,Sugar,Maroon 166,24-Jun-15,2688543
2,Sugar,Maroon 167,25-Jun-15,2878566
2,Sugar,Maroon 168,26-Jun-15,3027694
2,Sugar,Maroon 169,27-Jun-15,2877429
2,Sugar,Maroon 170,28-Jun-15,2532007
2,Sugar,Maroon 171,29-Jun-15,2692627
2,Sugar,Maroon 172,30-Jun-15,2732669
2,Sugar,Maroon 173,1-Jul-15,2759843
2,Sugar,Maroon 174,2-Jul-15,2840387
2,Sugar,Maroon 175,3-Jul-15,2977437
2,Sugar,Maroon 176,4-Jul-15,2866427
2,Sugar,Maroon 177,5-Jul-15,2568997
2,Sugar,Maroon 178,6-Jul-15,2739918
2,Sugar,Maroon 179,7-Jul-15,2716496
2,Sugar,Maroon 180,8-Jul-15,2714123
2,Sugar,Maroon 181,9-Jul-15,2721018
2,Sugar,Maroon 182,10-Jul-15,2819828
2,Sugar,Maroon 183,11-Jul-15,2763739
2,Sugar,Maroon 184,12-Jul-15,2399281
2,Sugar,Maroon 185,13-Jul-15,2618185
2,Sugar,Maroon 186,14-Jul-15,2553280
2,Sugar,Maroon 187,15-Jul-15,2525010
2,Sugar,Maroon 188,16-Jul-15,2560967
2,Sugar,Maroon 189,17-Jul-15,2631525
2,Sugar,Maroon 190,18-Jul-15,2812331
2,Sugar,Maroon 191,19-Jul-15,2423307
2,Sugar,Maroon 192,20-Jul-15,2448772
2,Sugar,Maroon 193,21-Jul-15,2421582
2,Sugar,Maroon 194,22-Jul-15,2411413
2,Sugar,Maroon 195,23-Jul-15,2444682
2,Sugar,Maroon 196,24-Jul-15,2563842
2,Sugar,Maroon 197,25-Jul-15,2451927
2,Sugar,Maroon 198,26-Jul-15,2042713
2,Sugar,Maroon 199,27-Jul-15,2223123
2,Sugar,Maroon 200,28-Jul-15,2300748
2,Sugar,Maroon 201,29-Jul-15,2218698
2,Sugar,Maroon 202,30-Jul-15,2216748
2,Sugar,Maroon 203,31-Jul-15,2268239
2,Sugar,Maroon 204,1-Aug-15,2178227
2,Sugar,Maroon 205,2-Aug-15,1953168
2,Sugar,Maroon 206,3-Aug-15,2083754
2,Sugar,Maroon 207,4-Aug-15,2114965
2,Sugar,Maroon 208,5-Aug-15,2042889
2,Sugar,Maroon 209,6-Aug-15,2064941
2,Sugar,Maroon 210,7-Aug-15,2193504
2,Sugar,Maroon 211,8-Aug-15,2119361
2,Sugar,Maroon 212,9-Aug-15,1865993
2,Sugar,Maroon 213,10-Aug-15,1994658
2,Sugar,Maroon 214,11-Aug-15,2077070
2,Sugar,Maroon 215,12-Aug-15,2022578
2,Sugar,Maroon 216,13-Aug-15,2041631
2,Sugar,Maroon 217,14-Aug-15,2189431
2,Sugar,Maroon 218,15-Aug-15,2169154
2,Sugar,Maroon 219,16-Aug-15,1901625
2,Sugar,Maroon 220,17-Aug-15,2029525
2,Sugar,Maroon 221,18-Aug-15,2011415
2,Sugar,Maroon 222,19-Aug-15,1970739
2,Sugar,Maroon 223,20-Aug-15,1954828
2,Sugar,Maroon 224,21-Aug-15,2088320
2,Sugar,Maroon 225,22-Aug-15,2107449
2,Sugar,Maroon 226,23-Aug-15,1603127
2,Sugar,Maroon 227,24-Aug-15,2051562
2,Sugar,Maroon 228,25-Aug-15,2102097
2,Sugar,Maroon 229,26-Aug-15,2000961
2,Sugar,Maroon 230,27-Aug-15,1911921
2,Sugar,Maroon 231,28-Aug-15,2068026
2,Sugar,Maroon 232,29-Aug-15,2072185
2,Sugar,Maroon 233,30-Aug-15,1852738
2,Sugar,Maroon 234,31-Aug-15,1883940
2,Sugar,Maroon 235,1-Sep-15,1987640
2,Sugar,Maroon 236,2-Sep-15,1911302
2,Sugar,Maroon 237,3-Sep-15,1938725
2,Sugar,Maroon 238,4-Sep-15,2162520
2,Sugar,Maroon 239,5-Sep-15,2291640
2,Sugar,Maroon 240,6-Sep-15,1973961
2,Sugar,Maroon 241,7-Sep-15,1985591
2,Sugar,Maroon 242,8-Sep-15,1988444
2,Sugar,Maroon 243,9-Sep-15,2039972
2,Sugar,Maroon 244,10-Sep-15,1984909
2,Sugar,Maroon 245,11-Sep-15,2068940
2,Sugar,Maroon 246,12-Sep-15,2244297
2,Sugar,Maroon 247,13-Sep-15,1912242
2,Sugar,Maroon 248,14-Sep-15,1245568
2,Sugar,Maroon 249,15-Sep-15,1257929
2,Sugar,Maroon 250,16-Sep-15,1466603
2,Sugar,Maroon 251,17-Sep-15,1828583
2,Sugar,Maroon 252,18-Sep-15,1999415
2,Sugar,Maroon 253,19-Sep-15,2207199
2,Sugar,Maroon 254,20-Sep-15,1882939
2,Sugar,Maroon 255,21-Sep-15,1869784
2,Sugar,Maroon 256,22-Sep-15,1855118
2,Sugar,Maroon 257,23-Sep-15,1961162
2,Sugar,Maroon 258,24-Sep-15,1990948
2,Sugar,Maroon 259,25-Sep-15,2108690
2,Sugar,Maroon 260,26-Sep-15,2144870
2,Sugar,Maroon 261,27-Sep-15,1788425
2,Sugar,Maroon 262,28-Sep-15,1670910
2,Sugar,Maroon 263,29-Sep-15,1646319
2,Sugar,Maroon 264,30-Sep-15,1641503
2,Sugar,Maroon 265,1-Oct-15,1776506
2,Sugar,Maroon 266,2-Oct-15,1984279
2,Sugar,Maroon 267,3-Oct-15,2178295
2,Sugar,Maroon 268,4-Oct-15,1834136
2,Sugar,Maroon 269,5-Oct-15,1712538
2,Sugar,Maroon 270,6-Oct-15,1790159
2,Sugar,Maroon 271,7-Oct-15,1821452
2,Sugar,Maroon 272,8-Oct-15,2564667
2,Sugar,Maroon 273,9-Oct-15,3021072
2,Sugar,Maroon 274,10-Oct-15,3125181
2,Sugar,Maroon 275,11-Oct-15,2597175
2,Sugar,Maroon 276,12-Oct-15,2386607
2,Sugar,Maroon 277,13-Oct-15,2371992
2,Sugar,Maroon 278,14-Oct-15,2391410
2,Sugar,Maroon 279,15-Oct-15,2393785
2,Sugar,Maroon 280,16-Oct-15,2597484
2,Sugar,Maroon 281,17-Oct-15,2772980
2,Sugar,Maroon 282,18-Oct-15,2334816
2,Sugar,Maroon 283,19-Oct-15,2306416
2,Sugar,Maroon 284,20-Oct-15,2361397
2,Sugar,Maroon 285,21-Oct-15,2336702
2,Sugar,Maroon 286,22-Oct-15,2387722
2,Sugar,Maroon 287,23-Oct-15,2567423
2,Sugar,Maroon 288,24-Oct-15,2745255
2,Sugar,Maroon 289,25-Oct-15,2295730
2,Sugar,Maroon 290,26-Oct-15,2361093
2,Sugar,Maroon 291,27-Oct-15,2377202
2,Sugar,Maroon 292,28-Oct-15,2373303
2,Sugar,Maroon 293,29-Oct-15,2418641
2,Sugar,Maroon 294,30-Oct-15,2614391
2,Sugar,Maroon 295,31-Oct-15,2568646
2,Sugar,Maroon 296,1-Nov-15,2206177
2,Sugar,Maroon 297,2-Nov-15,2206141
2,Sugar,Maroon 298,3-Nov-15,2223897
2,Sugar,Maroon 299,4-Nov-15,2326959
2,Sugar,Maroon 300,5-Nov-15,2406283
2,Sugar,Maroon 301,6-Nov-15,2618260
2,Sugar,Maroon 302,7-Nov-15,2708756
2,Sugar,Maroon 303,8-Nov-15,2238223
2,Sugar,Maroon 304,9-Nov-15,2194528
2,Sugar,Maroon 305,10-Nov-15,2298291
2,Sugar,Maroon 306,11-Nov-15,2294324
2,Sugar,Maroon 307,12-Nov-15,2280674
2,Sugar,Maroon 308,13-Nov-15,2302058
2,Sugar,Maroon 309,14-Nov-15,2429607
2,Sugar,Maroon 310,15-Nov-15,2038041
2,Sugar,Maroon 311,16-Nov-15,2068957
2,Sugar,Maroon 312,17-Nov-15,2144873
2,Sugar,Maroon 313,18-Nov-15,2110422
2,Sugar,Maroon 314,19-Nov-15,2210513
2,Sugar,Maroon 315,20-Nov-15,2331431
2,Sugar,Maroon 316,21-Nov-15,2358026
2,Sugar,Maroon 317,22-Nov-15,1993233
2,Sugar,Maroon 318,23-Nov-15,2023818
2,Sugar,Maroon 319,24-Nov-15,2123385
2,Sugar,Maroon 320,25-Nov-15,2180240
2,Sugar,Maroon 321,26-Nov-15,2247315
2,Sugar,Maroon 322,27-Nov-15,2275407
2,Sugar,Maroon 323,28-Nov-15,2200219
2,Sugar,Maroon 324,29-Nov-15,1864852
2,Sugar,Maroon 325,30-Nov-15,1828822
2,Sugar,Maroon 326,1-Dec-15,1771486
2,Sugar,Maroon 327,2-Dec-15,1841031
2,Sugar,Maroon 328,3-Dec-15,1889052
2,Sugar,Maroon 329,4-Dec-15,2042496
2,Sugar,Maroon 330,5-Dec-15,1947655
2,Sugar,Maroon 331,6-Dec-15,1665156
2,Sugar,Maroon 332,7-Dec-15,1826627
2,Sugar,Maroon 333,8-Dec-15,1853249
2,Sugar,Maroon 334,9-Dec-15,1967248
2,Sugar,Maroon 335,10-Dec-15,2054551
2,Sugar,Maroon 336,11-Dec-15,2129302
2,Sugar,Maroon 337,12-Dec-15,2173723
2,Sugar,Maroon 338,13-Dec-15,1774033
2,Sugar,Maroon 339,14-Dec-15,1848093
2,Sugar,Maroon 340,15-Dec-15,1750706
2,Sugar,Maroon 341,16-Dec-15,1748489
2,Sugar,Maroon 342,17-Dec-15,1753779
2,Sugar,Maroon 343,18-Dec-15,1907078
2,Sugar,Maroon 344,19-Dec-15,1888909
2,Sugar,Maroon 345,20-Dec-15,1641045
2,Sugar,Maroon 346,21-Dec-15,1893060
2,Sugar,Maroon 347,22-Dec-15,2106668
2,Sugar,Maroon 348,23-Dec-15,2160126
2,Sugar,Maroon 349,24-Dec-15,2461884
2,Sugar,Maroon 350,25-Dec-15,1949646
2,Sugar,Maroon 351,26-Dec-15,1993340
2,Sugar,Maroon 352,27-Dec-15,1876840
2,Sugar,Maroon 353,28-Dec-15,2220920
2,Sugar,Maroon 354,29-Dec-15,2406222
2,Sugar,Maroon 355,30-Dec-15,2472285
2,Sugar,Maroon 356,31-Dec-15,2819066
2,Sugar,Maroon 357,1-Jan-16,1895273
2,Sugar,Maroon 358,2-Jan-16,1977144
2,Sugar,Maroon 359,3-Jan-16,2003153
2,Sugar,Maroon 360,4-Jan-16,2017445
2,Sugar,Maroon 361,5-Jan-16,2057506
2,Sugar,Maroon 362,6-Jan-16,2055058
2,Sugar,Maroon 363,7-Jan-16,2077245
2,Sugar,Maroon 364,8-Jan-16,2714990
2,Sugar,Maroon 365,9-Jan-16,2626969
2,Sugar,Maroon 366,10-Jan-16,2220423
2,Sugar,Maroon 367,11-Jan-16,2343603
2,Sugar,Maroon 368,12-Jan-16,2344706
2,Sugar,Maroon 369,13-Jan-16,2200201
2,Sugar,Maroon 370,14-Jan-16,2142044
2,Sugar,Maroon 371,15-Jan-16,2474774
2,Sugar,Maroon 372,16-Jan-16,2366118
2,Sugar,Maroon 373,17-Jan-16,1900154
3,Love The Way You Lie,Eminem,5-Aug-10,720021
3,Love The Way You Lie,Eminem,6-Aug-10,6290480
3,Love The Way You Lie,Eminem,7-Aug-10,6259140
3,Love The Way You Lie,Eminem,8-Aug-10,4716388
3,Love The Way You Lie,Eminem,9-Aug-10,4748822
3,Love The Way You Lie,Eminem,10-Aug-10,3720834
3,Love The Way You Lie,Eminem,11-Aug-10,3263783
3,Love The Way You Lie,Eminem,12-Aug-10,3031896
3,Love The Way You Lie,Eminem,13-Aug-10,2872597
3,Love The Way You Lie,Eminem,14-Aug-10,2700140
3,Love The Way You Lie,Eminem,15-Aug-10,2438840
3,Love The Way You Lie,Eminem,16-Aug-10,2490538
3,Love The Way You Lie,Eminem,17-Aug-10,2534278
3,Love The Way You Lie,Eminem,18-Aug-10,2474550
3,Love The Way You Lie,Eminem,19-Aug-10,2367769
3,Love The Way You Lie,Eminem,20-Aug-10,2339780
3,Love The Way You Lie,Eminem,21-Aug-10,2240355
3,Love The Way You Lie,Eminem,22-Aug-10,2226444
3,Love The Way You Lie,Eminem,23-Aug-10,2324396
3,Love The Way You Lie,Eminem,24-Aug-10,2306483
3,Love The Way You Lie,Eminem,25-Aug-10,1961847
3,Love The Way You Lie,Eminem,26-Aug-10,1667714
3,Love The Way You Lie,Eminem,27-Aug-10,1694935
3,Love The Way You Lie,Eminem,28-Aug-10,1723464
3,Love The Way You Lie,Eminem,29-Aug-10,1410781
3,Love The Way You Lie,Eminem,30-Aug-10,1421304
3,Love The Way You Lie,Eminem,31-Aug-10,1344709
3,Love The Way You Lie,Eminem,1-Sep-10,1297051
3,Love The Way You Lie,Eminem,2-Sep-10,2154195
3,Love The Way You Lie,Eminem,3-Sep-10,2313992
3,Love The Way You Lie,Eminem,4-Sep-10,2373150
3,Love The Way You Lie,Eminem,5-Sep-10,2219997
3,Love The Way You Lie,Eminem,6-Sep-10,2154336
3,Love The Way You Lie,Eminem,7-Sep-10,2058391
3,Love The Way You Lie,Eminem,8-Sep-10,2031974
3,Love The Way You Lie,Eminem,9-Sep-10,2056262
3,Love The Way You Lie,Eminem,10-Sep-10,2125561
3,Love The Way You Lie,Eminem,11-Sep-10,2230089
3,Love The Way You Lie,Eminem,12-Sep-10,2047913
3,Love The Way You Lie,Eminem,13-Sep-10,2017919
3,Love The Way You Lie,Eminem,14-Sep-10,2029486
3,Love The Way You Lie,Eminem,15-Sep-10,2055133
3,Love The Way You Lie,Eminem,16-Sep-10,1963139
3,Love The Way You Lie,Eminem,17-Sep-10,2110463
3,Love The Way You Lie,Eminem,18-Sep-10,2259631
3,Love The Way You Lie,Eminem,19-Sep-10,2042271
3,Love The Way You Lie,Eminem,20-Sep-10,1784728
3,Love The Way You Lie,Eminem,21-Sep-10,1798360
3,Love The Way You Lie,Eminem,22-Sep-10,1805923
3,Love The Way You Lie,Eminem,23-Sep-10,1823551
3,Love The Way You Lie,Eminem,24-Sep-10,2020402
3,Love The Way You Lie,Eminem,25-Sep-10,2231400
3,Love The Way You Lie,Eminem,26-Sep-10,1903535
3,Love The Way You Lie,Eminem,27-Sep-10,1690470
3,Love The Way You Lie,Eminem,28-Sep-10,1680112
3,Love The Way You Lie,Eminem,29-Sep-10,1718155
3,Love The Way You Lie,Eminem,30-Sep-10,1733890
3,Love The Way You Lie,Eminem,1-Oct-10,1908831
3,Love The Way You Lie,Eminem,2-Oct-10,2159893
3,Love The Way You Lie,Eminem,3-Oct-10,1882941
3,Love The Way You Lie,Eminem,4-Oct-10,1622390
3,Love The Way You Lie,Eminem,5-Oct-10,1593566
3,Love The Way You Lie,Eminem,6-Oct-10,1615215
3,Love The Way You Lie,Eminem,7-Oct-10,1619465
3,Love The Way You Lie,Eminem,8-Oct-10,1768267
3,Love The Way You Lie,Eminem,9-Oct-10,1909860
3,Love The Way You Lie,Eminem,10-Oct-10,1673567
3,Love The Way You Lie,Eminem,11-Oct-10,1516269
3,Love The Way You Lie,Eminem,12-Oct-10,1457267
3,Love The Way You Lie,Eminem,13-Oct-10,1304777
3,Love The Way You Lie,Eminem,14-Oct-10,1499274
3,Love The Way You Lie,Eminem,15-Oct-10,1664584
3,Love The Way You Lie,Eminem,16-Oct-10,1798828
3,Love The Way You Lie,Eminem,17-Oct-10,1563769
3,Love The Way You Lie,Eminem,18-Oct-10,1367643
3,Love The Way You Lie,Eminem,19-Oct-10,1351136
3,Love The Way You Lie,Eminem,20-Oct-10,1387415
3,Love The Way You Lie,Eminem,21-Oct-10,1403434
3,Love The Way You Lie,Eminem,22-Oct-10,1559262
3,Love The Way You Lie,Eminem,23-Oct-10,1704957
3,Love The Way You Lie,Eminem,24-Oct-10,1466236
3,Love The Way You Lie,Eminem,25-Oct-10,1322548
3,Love The Way You Lie,Eminem,26-Oct-10,1336804
3,Love The Way You Lie,Eminem,27-Oct-10,1345835
3,Love The Way You Lie,Eminem,28-Oct-10,1363680
3,Love The Way You Lie,Eminem,29-Oct-10,1475786
